Contrat_ID,No_voie,B_T_Q,Type_de_voie,Voie,Code_dep_code_commune,Code_postal,Surface,Type_local,Occupation,Type_contrat,Formule,Valeur_declaree_biens,Prix_cotisation_mensuel
106959,8,,ALL,BESNARD,91659,33240,75,Maison,Proprietaire,Residence principale,Integral,0-25000,14
113217,13,,AV,BESQUES,76259,65400,71,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
131130,12,,RUE,BESSIERES,10387,75017,17,Appartement,Proprietaire,Residence principale,Integral,0-25000,15
131134,49,,BD,BESSIERES,10387,75017,48,Appartement,Proprietaire,Residence secondaire,Integral,25000-50000,28
131450,103,,BD,BESSIERES,6155,75017,36,Appartement,Locataire,Residence principale,Integral,25000-50000,24
125687,5,,RUE,BESSON,35288,94110,61,Appartement,Proprietaire,Residence principale,Integral,0-25000,18
127999,5849,F,RUE,BETHLEEM,32238,97233,64,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
108722,13,,RUE,BEYLE STENDHAL,83137,38000,113,Appartement,Proprietaire,Residence principale,Classique,25000-50000,24
103674,5069,F,BD,BEZOMBES,94022,13011,74,Appartement,Locataire,Residence principale,Integral,0-25000,14
130147,21,,RUE,BEZOUT,13212,75014,16,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
130295,40,,RUE,BEZOUT,13208,75014,13,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
103980,23,,RUE,BIAIS,94003,14360,23,Appartement,Proprietaire,Residence principale,Integral,0-25000,11
110909,10,,RUE,BICHAT,78383,49100,28,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,10
128945,27,,RUE,BICHAT,28085,75010,163,Appartement,Proprietaire,Residence principale,Classique,25000-50000,24
129025,28,,RUE,BICHAT,26362,75010,72,Appartement,Proprietaire,Residence principale,Integral,25000-50000,44
129214,57,,RUE,BICHAT,25056,75010,37,Appartement,Proprietaire,Residence principale,Integral,25000-50000,25
108896,47,,RUE,BIESSE,83130,38160,72,Maison,Proprietaire,Residence principale,Classique,0-25000,12
108901,47,,RUE,BIESSE,83130,38160,72,Maison,Locataire,Residence principale,Integral,0-25000,12
106447,22,,RUE,BIGOT,92023,33000,20,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
111919,10,,RUE,BIHAN,77373,56360,61,Appartement,Locataire,Residence principale,Classique,0-25000,15
102061,22,,BD,BIJOU PLAGE,94081,6160,40,Appartement,Proprietaire,Residence principale,Classique,0-25000,17
104948,15,,PL,BILLARD,93006,28000,27,Appartement,Proprietaire,Residence principale,Integral,0-25000,11
106386,15,,RUE,BILLAUDEL,92024,33800,87,Maison,Proprietaire,Residence secondaire,Classique,25000-50000,29
106432,149,,RUE,BILLAUDEL,92023,33800,58,Appartement,Proprietaire,Residence principale,Classique,0-25000,16
122756,135,,BD,BINEAU,51454,92200,46,Appartement,Locataire,Residence principale,Integral,25000-50000,25
122773,187,,BD,BINEAU,51230,92200,52,Appartement,Proprietaire,Residence principale,Classique,25000-50000,32
122777,98,,BD,BINEAU,51230,92200,45,Appartement,Proprietaire,Residence principale,Classique,25000-50000,22
122807,113,,BD,BINEAU,50615,92200,56,Appartement,Locataire,Residence principale,Integral,25000-50000,41
122857,215,,BD,BINEAU,50147,92200,43,Appartement,Proprietaire,Residence principale,Integral,25000-50000,25
122921,98,,BD,BINEAU,49328,92200,45,Appartement,Proprietaire,Residence principale,Classique,25000-50000,27
122925,135,,BD,BINEAU,49328,92200,69,Appartement,Proprietaire,Residence principale,Integral,25000-50000,34
122932,161,,BD,BINEAU,49278,92200,44,Appartement,Proprietaire,Residence principale,Integral,25000-50000,27
122937,135,,BD,BINEAU,49246,92200,81,Appartement,Proprietaire,Residence principale,Classique,25000-50000,47
122957,190,,BD,BINEAU,49099,92200,100,Appartement,Proprietaire,Residence principale,Classique,50000-100000,59
122989,4,,BD,BINEAU,49007,92300,37,Appartement,Locataire,Residence principale,Classique,25000-50000,23
122995,213,,BD,BINEAU,49007,92200,33,Appartement,Proprietaire,Residence principale,Integral,0-25000,20
112582,29,,RUE,BINET,77122,60000,44,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,9
120271,,,AV,BIOCHAUD,69091,85300,31,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
120328,,,AV,BIOCHAUD,69069,85300,33,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
131260,26,,RUE,BIOT,8362,75017,20,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,17
131273,10,,RUE,BIOT,8105,75017,35,Appartement,Proprietaire,Residence principale,Integral,25000-50000,26
131379,11,,RUE,BIOT,6161,75017,49,Appartement,Locataire,Residence principale,Classique,25000-50000,30
131488,18,,RUE,BIOT,6155,75017,57,Appartement,Proprietaire,Residence principale,Classique,25000-50000,40
131550,9,,RUE,BIOT,6126,75017,22,Appartement,Proprietaire,Residence principale,Integral,0-25000,15
103086,9,,RUE,BIR HAKEIM,94052,13001,39,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
105596,11,,PL,BIR HAKEIM,92050,30000,79,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
107595,3,,RUE,BIR HAKEIM,91232,34200,62,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
108336,4,,PL,BIR HAKEIM,85226,38000,96,Appartement,Proprietaire,Residence principale,Integral,25000-50000,22
108503,11,,PL,BIR HAKEIM,84089,38000,107,Appartement,Locataire,Residence principale,Classique,25000-50000,26
119726,9,,AV,BIR HAKEIM,69283,83110,18,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
124239,33,,RUE,BIR HAKEIM,42299,93270,20,Appartement,Locataire,Residence principale,Classique,0-25000,11
107457,94,,IMP,BISCAN PAS,91345,34670,57,Appartement,Locataire,Residence principale,Classique,0-25000,12
132217,8,,RUE,BISSON,6030,75020,36,Appartement,Proprietaire,Residence principale,Classique,25000-50000,23
114833,22,,RUE,BITCHE,75117,72000,67,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
108380,75,,RUE,BIZANET,85194,38000,29,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
116364,6,,QUAI,BIZEAU,75111,77400,22,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
109498,1,B,RUE,BIZET,83034,42230,65,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,12
109499,1,B,RUE,BIZET,83034,42230,67,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
121413,18,,RUE,BIZET,60057,91240,106,Appartement,Locataire,Residence principale,Classique,0-25000,15
121488,3,,RUE,BIZET,59599,91240,75,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
125368,67,,RUE,BIZET,38185,94800,21,Appartement,Proprietaire,Residence principale,Classique,0-25000,14
128735,4,,RUE,BLAINVILLE,29019,75005,30,Appartement,Proprietaire,Residence principale,Integral,25000-50000,27
110754,7,,,BLAIRE,78466,47240,84,Maison,Proprietaire,Mise en location,Classique,0-25000,12
110772,37,,,BLAIRE,78440,47240,83,Maison,Locataire,Residence principale,Classique,0-25000,12
126160,20,,ALL,BLAISE CENDRARS,34301,94450,58,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,16
122729,6,,RUE,BLAISE PASCAL,51454,92200,16,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,16
123286,9,,RUE,BLAISE PASCAL,45234,92220,85,Appartement,Proprietaire,Residence principale,Integral,25000-50000,28
123373,2,,RUE,BLAISE PASCAL,45082,92350,29,Appartement,Proprietaire,Residence principale,Classique,0-25000,14
123636,2,,RUE,BLAISE PASCAL,44109,92350,71,Appartement,Locataire,Residence principale,Integral,25000-50000,25
108119,20,,AV,BLAIZE DE MAISONNEUVE,88160,35400,55,Appartement,Locataire,Residence principale,Integral,0-25000,16
102956,116,,BD,BLANCARDE,94058,13004,40,Appartement,Proprietaire,Mise en location,Integral,0-25000,10
103149,88,,BD,BLANCARDE,94046,13004,66,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
100656,663,,RTE,BLANCHE,2A249,1170,85,Appartement,Proprietaire,Residence principale,Classique,25000-50000,23
103476,4,,RUE,BLANCHE,94034,13008,30,Appartement,Proprietaire,Residence principale,Integral,0-25000,11
124872,18,,RUE,BLANCHE,40046,94140,48,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,18
128895,94,,RUE,BLANCHE,28085,75009,24,Appartement,Locataire,Residence principale,Classique,0-25000,19
128935,18,,RUE,BLANCHE,28085,75009,102,Appartement,Locataire,Residence principale,Classique,50000-100000,63
128987,44,,RUE,BLANCHE,27229,75009,41,Appartement,Locataire,Residence principale,Integral,0-25000,17
129046,23,,RUE,BLANCHE,26362,75009,34,Appartement,Locataire,Residence principale,Classique,25000-50000,26
129110,74,,RUE,BLANCHE,26213,75009,100,Appartement,Proprietaire,Residence principale,Integral,50000-100000,70
129116,94,,RUE,BLANCHE,26198,75009,26,Appartement,Proprietaire,Residence principale,Classique,0-25000,19
129243,8,,RUE,BLANCHE,25056,75009,73,Appartement,Proprietaire,Residence principale,Classique,50000-100000,84
115773,3,,RUE,BLANCHE LEFEBVRE,75114,77176,33,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
126814,4,,RUE,BLANCHET,33318,95620,53,Appartement,Proprietaire,Residence principale,Classique,0-25000,14
126868,4,,RUE,BLANCHET,33281,95620,65,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
104204,2,,RUE,BLANLOEIL,93066,17100,49,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
102591,63,,BD,BLANQUI,94071,10000,56,Appartement,Locataire,Residence principale,Classique,0-25000,10
102596,36,,BD,BLANQUI,94071,10000,57,Appartement,Locataire,Residence principale,Integral,0-25000,9
110045,2,,RUE,BLANQUI,78650,44100,45,Appartement,Locataire,Residence principale,Integral,0-25000,14
124790,19,,QUAI,BLANQUI,40088,94140,18,Appartement,Locataire,Residence principale,Integral,0-25000,10
124978,19,,QUAI,BLANQUI,38562,94140,19,Appartement,Locataire,Residence principale,Integral,0-25000,11
125174,19,,QUAI,BLANQUI,38191,94140,18,Appartement,Proprietaire,Mise en location,Classique,0-25000,11
111341,6,,RUE,BLAVIER,78165,51100,101,Appartement,Proprietaire,Residence principale,Classique,0-25000,16
112330,16,,RUE,BLERIOT,77249,59139,82,Appartement,Locataire,Residence principale,Classique,0-25000,11
113072,33,,BD,BLERIOT,76384,64140,70,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
106076,9002,,RES,BLEU MARINE,92032,33680,24,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,9
106081,9002,,RES,BLEU MARINE,92032,33680,25,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,10
106117,9002,,RES,BLEU MARINE,92026,33680,27,Appartement,Locataire,Residence principale,Integral,0-25000,11
106171,9002,,RES,BLEU MARINE,92026,33680,25,Appartement,Locataire,Residence principale,Integral,0-25000,10
106179,9002,,RES,BLEU MARINE,92026,33680,25,Appartement,Proprietaire,Residence principale,Classique,0-25000,9
106240,9002,,RES,BLEU MARINE,92026,33680,25,Appartement,Locataire,Residence principale,Classique,0-25000,10
106262,9002,,RES,BLEU MARINE,92025,33680,24,Appartement,Proprietaire,Residence principale,Classique,0-25000,9
128997,1,B,RUE,BLEUE,27229,75009,83,Appartement,Proprietaire,Residence principale,Classique,25000-50000,55
129175,13,A,RUE,BLEUE,25434,75009,65,Appartement,Proprietaire,Residence principale,Classique,25000-50000,47
102363,5809,,,BLOD,94080,7800,90,Appartement,Proprietaire,Residence principale,Classique,0-25000,16
130377,87,B,RUE,BLOMET,13207,75015,37,Appartement,Proprietaire,Residence principale,Classique,25000-50000,24
130617,105,,RUE,BLOMET,13201,75015,55,Appartement,Proprietaire,Mise en location,Integral,25000-50000,32
130640,170,,RUE,BLOMET,13201,75015,44,Appartement,Proprietaire,Residence principale,Integral,25000-50000,27
130658,105,,RUE,BLOMET,13201,75015,45,Appartement,Proprietaire,Residence principale,Integral,25000-50000,26
128222,3,,RUE,BLONDEL,31555,75003,34,Appartement,Proprietaire,Mise en location,Integral,25000-50000,23
128426,5,,RUE,BLONDEL,30189,75003,37,Appartement,Proprietaire,Residence principale,Classique,25000-50000,27
132793,21,,RUE,BLONDEL,1210,75002,24,Appartement,Locataire,Residence principale,Integral,25000-50000,22
132817,15,,RUE,BLONDEL,1173,75002,27,Appartement,Proprietaire,Residence principale,Integral,25000-50000,27
106587,15,,RUE,BLUMEREL,92012,33400,36,Appartement,Locataire,Residence principale,Integral,0-25000,12
106601,12,,RUE,BLUMEREL,92012,33400,65,Appartement,Locataire,Residence principale,Classique,0-25000,14
114846,33,,RUE,BOB WOLLEK,75117,72000,30,Appartement,Proprietaire,Residence principale,Classique,0-25000,9
114874,40,,RUE,BOB WOLLEK,75117,72000,44,Appartement,Locataire,Residence principale,Classique,0-25000,9
129972,82,,RUE,BOBILLOT,14079,75013,70,Appartement,Proprietaire,Residence principale,Integral,25000-50000,38
113583,7,,RUE,BODIN,75120,69001,71,Appartement,Proprietaire,Residence principale,Classique,25000-50000,27
115622,23,,RUE,BOIELDIEU,75115,76600,46,Appartement,Proprietaire,Residence principale,Classique,0-25000,9
115687,9001,,LOT,BOIELDIEU,75115,76490,66,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
115697,9001,,LOT,BOIELDIEU,75115,76490,88,Appartement,Locataire,Residence principale,Classique,0-25000,10
102635,23,,RUE,BOILEAU,94068,11210,36,Appartement,Proprietaire,Mise en location,Classique,0-25000,10
110012,9,,RUE,BOILEAU,78686,44000,42,Appartement,Proprietaire,Residence principale,Classique,0-25000,17
112257,4,,RUE,BOILEAU,77284,59139,43,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
112277,8,,RUE,BOILEAU,77268,59139,42,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
116000,113,,RUE,BOILEAU,75113,77176,91,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
117672,66,,AV,BOILEAU,75105,78170,66,Maison,Locataire,Residence principale,Integral,25000-50000,22
120830,49,,RUE,BOILEAU,62765,91330,60,Appartement,Proprietaire,Residence principale,Classique,0-25000,14
120895,27,,RUE,BOILEAU,62108,91560,66,Appartement,Proprietaire,Mise en location,Classique,0-25000,14
123457,24,,RUE,BOILEAU,44184,92120,68,Appartement,Proprietaire,Residence principale,Classique,25000-50000,40
123539,16,,RUE,BOILEAU,44143,92120,50,Appartement,Proprietaire,Residence principale,Classique,25000-50000,23
123555,10,B,RUE,BOILEAU,44135,92120,82,Appartement,Proprietaire,Residence principale,Classique,25000-50000,42
123577,10,B,RUE,BOILEAU,44132,92120,61,Appartement,Locataire,Residence principale,Classique,25000-50000,29
123652,37,,RUE,BOILEAU,44109,92120,75,Appartement,Locataire,Residence principale,Classique,25000-50000,39
126598,10,,AV,BOILEAU,33529,94500,69,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
130725,7,,RUE,BOILEAU,13028,75016,49,Appartement,Proprietaire,Residence principale,Integral,25000-50000,31
130819,77,,RUE,BOILEAU,13005,75016,41,Appartement,Locataire,Residence principale,Integral,25000-50000,23
130832,95,,RUE,BOILEAU,13005,75016,58,Appartement,Proprietaire,Residence principale,Integral,25000-50000,31
130860,91,,RUE,BOILEAU,13001,75016,57,Appartement,Proprietaire,Residence principale,Classique,25000-50000,35
131011,104,,RUE,BOILEAU,11202,75016,52,Appartement,Proprietaire,Residence secondaire,Integral,25000-50000,31
131052,8,,RUE,BOILEAU,11170,75016,87,Appartement,Proprietaire,Residence principale,Classique,25000-50000,50
131099,91,,RUE,BOILEAU,11170,75016,57,Appartement,Proprietaire,Residence principale,Integral,25000-50000,36
131105,91,,RUE,BOILEAU,11069,75016,60,Appartement,Proprietaire,Residence principale,Classique,25000-50000,36
131688,4,,RUE,BOINOD,6088,75018,93,Appartement,Proprietaire,Residence principale,Integral,25000-50000,46
131700,16,,RUE,BOINOD,6088,75018,34,Appartement,Proprietaire,Residence principale,Integral,0-25000,21
132081,11,,RUE,BOINOD,6083,75018,18,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
114682,23,,RUE,BOIRON,75117,69400,35,Appartement,Proprietaire,Residence principale,Classique,0-25000,9
114686,218,,RUE,BOIRON,75117,69400,135,Appartement,Locataire,Residence principale,Integral,0-25000,15
120515,9001,,RES,BOIS DE L ORME BAT A,65440,88100,79,Appartement,Locataire,Residence principale,Integral,0-25000,9
101006,5830,,,BOIS DE LA BLACHE,95651,5230,86,Maison,Proprietaire,Residence principale,Integral,0-25000,17
110726,1,,,BOIS DE LA CAVE HAUTE,78481,45320,80,Maison,Locataire,Residence principale,Integral,0-25000,16
123493,46,,AV,BOIS DE VERRIERES,44172,92160,58,Appartement,Proprietaire,Residence principale,Classique,0-25000,20
123714,46,,AV,BOIS DE VERRIERES,44109,92160,70,Appartement,Proprietaire,Residence principale,Classique,25000-50000,21
131059,13,,RUE,BOIS LE VENT,11170,75016,165,Appartement,Proprietaire,Residence principale,Integral,100000+,141
119443,125,,BD,BOIS MAURIN,69383,83150,28,Appartement,Proprietaire,Residence principale,Classique,0-25000,16
119447,458,,BD,BOIS MAURIN,69383,83150,43,Maison,Proprietaire,Residence principale,Classique,0-25000,18
104589,32,,RUE,BOIS SOLEIL,93048,25500,69,Appartement,Proprietaire,Residence principale,Classique,0-25000,14
110823,53,,RUE,BOISNET,78418,49100,102,Appartement,Proprietaire,Residence principale,Integral,0-25000,20
110883,8,,RUE,BOISNET,78396,49100,27,Appartement,Locataire,Residence principale,Integral,0-25000,15
130752,48,,RUE,BOISSIERE,13028,75016,75,Appartement,Locataire,Residence principale,Integral,25000-50000,48
131073,53,,RUE,BOISSIERE,11170,75016,47,Appartement,Locataire,Residence principale,Classique,25000-50000,42
103135,39,,BD,BOISSON,94046,13004,38,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
116117,2,,RUE,BOISSONNADE,75112,77340,157,Maison,Proprietaire,Residence principale,Classique,25000-50000,29
117543,74,,QUAI,BOISSY D ANGLAS,75106,78380,67,Appartement,Proprietaire,Residence principale,Classique,0-25000,17
117683,80,,QUAI,BOISSY D ANGLAS,75105,78380,58,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
128173,31,,RUE,BOISSY D ANGLAS,31555,75008,38,Appartement,Proprietaire,Residence principale,Integral,25000-50000,36
132197,7,,SQ,BOLIVAR,6030,75019,23,Appartement,Locataire,Residence principale,Integral,0-25000,17
132530,5,,SQ,BOLIVAR,5040,75019,37,Appartement,Proprietaire,Residence principale,Integral,25000-50000,25
114822,2,,AV,BOLLEE,75117,72000,20,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
114875,8,,AV,BOLLEE,75117,72000,44,Appartement,Proprietaire,Mise en location,Integral,0-25000,9
